,Question,orig_Question,Numbers,Equation,Answer,group_nums,Grade,Type,Body,Ques_Statement
630, billy number0 of at a yard . if each number1 how many he ?,billy bought number0 boxes of books at a yard sale . if each box had number1 books how many books did he buy ?,5 7,* number0 number1,35.0,"[1, 2, 3, 7, 11, 12, 14, 15, 16, 20, 21, 22]",3,Multiplication,billy bought number0 boxes of books at a yard sale . if each box had number1 books,how many books did he buy ?
631, at the fair the 'twirly ' can number0 per . if the number1 how many total can at a ?,at the fair the 'twirly tea cups ' ride can hold number0 people per teacup . if the ride has number1 tea cups how many total people can ride at a time ?,9 7,* number0 number1,63.0,"[3, 5, 8, 9, 11, 12, 13, 14, 20, 21, 22, 23, 29, 30, 31]",3,Multiplication,at the fair the 'twirly tea cups ' ride can hold number0 people per teacup . if the ride has number1 tea cups,how many total people can ride at a time ?
632, number0 of with his . if number1 each how many he total ?,mike played number0 games of basketball with his friends . if mike scored number1 points each game how many points did he score total ?,6 4,* number0 number1,24.0,"[1, 2, 3, 8, 12, 13, 14, 15, 21, 22, 23]",3,Multiplication,mike played number0 games of basketball with his friends . if mike scored number1 points each game,how many points did he score total ?
633, emily some of her old at a . she out with number0 and number1 of them . how many she ?,emily was selling some of her old toys at a garage sale . she started out with number0 toys and sold number1 of them . how many does she have left ?,7 3,- number0 number1,4.0,"[6, 16, 17, 18, 20, 21, 22, 28, 29, 30]",3,Subtraction,emily was selling some of her old toys at a garage sale . she started out with number0 toys and sold number1 of them .,how many does she have left ?
634, to number0 of . by he only number1 . how many he still to ?,adam had to wash number0 loads of clothes . by noon he had only washed number1 loads . how many does he still need to wash ?,14 8,- number0 number1,6.0,"[3, 4, 5, 14, 15, 16, 23, 24, 25]",3,Subtraction,adam had to wash number0 loads of clothes . by noon he had only washed number1 loads .,how many does he still need to wash ?
635, a number0 siamese . if they number1 of them how many they still ?,a pet store had number0 siamese cats . if they sold number1 of them how many cats did they still have ?,7 4,- number0 number1,3.0,"[3, 4, 5, 6, 7, 10, 11, 12, 18, 19, 20]",3,Subtraction,a pet store had number0 siamese cats . if they sold number1 of them,how many cats did they still have ?
636, number0 old he to rid of . if he his number1 of the how many he still ?,cody had number0 old video games he wanted to get rid of . if he gave his friend number1 of the games how many does he still have ?,9 4,- number0 number1,5.0,"[1, 2, 3, 5, 17, 18, 19, 25, 26, 27]",3,Subtraction,cody had number0 old video games he wanted to get rid of . if he gave his friend number1 of the games,how many does he still have ?
637, several of at a yard and up with number0 total . if each number1 how many he ?,victor bought several boxes of books at a yard sale and ended up with number0 books total . if each box had number1 books how many boxes did he buy ?,24 3,/ number0 number1,8.0,"[3, 13, 14, 15, 16, 19, 21, 22, 23, 27, 28, 29]",3,Common-Division,victor bought several boxes of books at a yard sale and ended up with number0 books total . if each box had number1 books,how many boxes did he buy ?
638, up his old . he to number0 into a . if up number1 how many he total ?,paul was packing up his old toys . he managed to squeeze number0 toys into a box . if paul filled up number1 boxes how many toys did he pack total ?,8 4,* number0 number1,32.0,"[2, 3, 5, 7, 11, 12, 13, 21, 22, 23, 28, 29, 30]",3,Multiplication,paul was packing up his old toys . he managed to squeeze number0 toys into a box . if paul filled up number1 boxes,how many toys did he pack total ?
639, will super on a of scrap . he number0 on the and number1 on the . how many he total ?,will was drawing super heroes on a sheet of scrap paper . he drew number0 heroes on the front and number1 heroes on the back . how many heroes did he draw total ?,2 7,+ number0 number1,9.0,"[32, 1, 2, 5, 13, 14, 15, 19, 20, 21, 30, 31]",3,Addition,will was drawing super heroes on a sheet of scrap paper . he drew number0 heroes on the front and number1 heroes on the back .,how many heroes did he draw total ?
640, could number0 on each in his . his number1 . how many could his ?,adam could fit number0 action figures on each shelf in his room . his room has number1 shelves . how many action figures total could his shelves hold ?,9 3,* number0 number1,27.0,"[1, 2, 3, 4, 5, 7, 8, 15, 16, 17, 25, 26, 27]",3,Multiplication,adam could fit number0 action figures on each shelf in his room . his room has number1 shelves .,how many action figures total could his shelves hold ?
641, his number0 in the and number1 in the . how many he total ?,ned mowed his lawn number0 times in the spring and number1 times in the summer . how many times did he mow total ?,6 5,+ number0 number1,11.0,"[1, 3, 4, 5, 9, 10, 11, 20, 21, 22]",3,Addition,ned mowed his lawn number0 times in the spring and number1 times in the summer .,how many times did he mow total ?
642, billy . each number0 . if he number1 how many could he ?,billy was making ice using ice trays . each tray held number0 ice cubes . if he had number1 trays how many cubes could he make ?,9 8,* number0 number1,72.0,"[2, 4, 6, 8, 10, 11, 12, 13, 17, 18, 19, 23, 24, 25]",3,Multiplication,billy was making ice using ice trays . each tray held number0 ice cubes . if he had number1 trays,how many cubes could he make ?
643, number0 of . if he them into with number1 in each how many would he ?,frank had number0 pieces of candy . if he put them into bags with number1 pieces in each bag how many bags would he have ?,42 7,/ number0 number1,6.0,"[1, 2, 3, 13, 14, 15, 17, 22, 23, 24]",3,Common-Division,frank had number0 pieces of candy . if he put them into bags with number1 pieces in each bag,how many bags would he have ?
644, for 's she number0 . if she number1 . how much she still ?,for gwen 's birthday she received number0 dollars . if she spent number1 dollars . how much money did she still have ?,5 3,- number0 number1,2.0,"[2, 5, 6, 7, 11, 12, 13, 19, 20, 21]",3,Subtraction,for gwen 's birthday she received number0 dollars . if she spent number1 dollars .,how much money did she still have ?
645, emily her from the in their front . together they number0 . if number1 of the n't ripe yet how many good they ?,emily was helping her mom pick apples from the tree in their front yard . together they picked number0 totals . if number1 of the apples were n't ripe yet how many good apples did they pick ?,14 6,- number0 number1,8.0,"[2, 34, 35, 36, 17, 18, 19, 21, 22, 23]",3,Subtraction,emily was helping her mom pick apples from the tree in their front yard . together they picked number0 totals . if number1 of the apples were n't ripe yet,how many good apples did they pick ?
646, emily bead for her . she number0 and each number1 . how many can emily ?,emily is making bead necklaces for her friends . she has number0 beads and each necklace takes number1 beads . how many necklaces can emily make ?,28 7,/ number0 number1,4.0,"[1, 7, 10, 11, 12, 14, 16, 17, 18, 23, 24, 25]",3,Common-Division,emily is making bead necklaces for her friends . she has number0 beads and each necklace takes number1 beads .,how many necklaces can emily make ?
647, oliver number0 of . later he number1 more . how many he ?,oliver bought number0 boxes of candy . later he bought number1 more boxes . how many boxes did he have totaled ?,8 6,+ number0 number1,14.0,"[1, 2, 3, 4, 6, 9, 10, 11, 12, 18, 19, 20]",3,Addition,oliver bought number0 boxes of candy . later he bought number1 more boxes .,how many boxes did he have totaled ?
648, an each number0 of . if there number1 how many could they ?,an airline lets each passenger take number0 pieces of luggage . if there were number1 people flying how many bags could they take ?,8 4,* number0 number1,32.0,"[2, 3, 5, 6, 7, 13, 14, 15, 20, 21, 22]",3,Multiplication,an airline lets each passenger take number0 pieces of luggage . if there were number1 people flying,how many bags could they take ?
649, for . on she number0 of . the next she number1 more bags . how many she ?,tiffany was collecting cans for recycling . on monday she had number0 bags of cans . the next day she found number1 more bags worth . how many bags did she have totaled ?,4 8,+ number0 number1,12.0,"[32, 1, 3, 4, 6, 10, 11, 12, 20, 21, 22, 23, 30, 31]",3,Addition,tiffany was collecting cans for recycling . on monday she had number0 bags of cans . the next day she found number1 more bags worth .,how many bags did she have totaled ?
650, an a with number0 total . if the second number1 . how many the first ?,an architect built a house with number0 bedrooms total . if the second floor had number1 bedrooms . how many bedrooms does the first floor have ?,10 2,- number0 number1,8.0,"[1, 4, 5, 6, 7, 8, 14, 15, 16, 23, 24, 25]",3,Subtraction,an architect built a house with number0 bedrooms total . if the second floor had number1 bedrooms .,how many bedrooms does the first floor have ?
