,Question,orig_Question,Numbers,Equation,Answer,group_nums,Grade,Type,Body,Ques_Statement
498, belle collected number0 animal . collected number1 fewer than . how many did carolyn ?,belle collected number0 animal stickers . carolyn collected number1 fewer stickers than belle . how many stickers did carolyn collect ?,97 18,- number0 number1,79.0,"[1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 18, 19]",3,Subtraction,belle collected number0 animal stickers . carolyn collected number1 fewer stickers than belle .,how many stickers did carolyn collect ?
499, has a huge of . she gave number0 to her . now she has number1 left . how many were in 's at first ?,mikayla has a huge collection of music cds . she gave number0 cds to her friend . now she has number1 cds left . how many cds were in mikayla 's collection at first ?,15 78,+ number0 number1,93.0,"[32, 1, 2, 33, 7, 10, 11, 12, 19, 20, 21, 31]",3,Addition,mikayla has a huge collection of music cds . she gave number0 cds to her friend . now she has number1 cds left .,how many cds were in mikayla 's collection at first ?
500, there are number0 in 's but she only has number1 . how many more does mrs. riley ?,there are number0 students in mrs. riley 's class but she only has number1 pencils . how many more pencils does mrs. riley need ?,28 19,- number0 number1,9.0,"[1, 2, 3, 7, 12, 13, 14, 21, 22, 23]",3,Subtraction,there are number0 students in mrs. riley 's class but she only has number1 pencils .,how many more pencils does mrs. riley need ?
501, counted number0 in his . he counted number1 . the are . how many more of the than does have ?,trevor counted number0 coins in his bank . he counted number1 quarters . the rest are dimes . how many more coints of the total than quarts does trevor have ?,77 29,- number0 number1,48.0,"[1, 2, 3, 9, 10, 11, 27, 28, 29]",3,Difference,trevor counted number0 coins in his bank . he counted number1 quarters . the rest are dimes .,how many more coints of the total than quarts does trevor have ?
502, has number0 more than . has number1 less than . has number2 . how many does have ?,laurie has number0 more marbles than kurt . kurt has number1 marbles less than dennis . dennis has number2 marbles . how many marbles does laurie have ?,12 45 70,+ - number2 number1 number0,37.0,"[1, 2, 3, 4, 5, 9, 10, 11, 17, 18, 19, 24, 25, 26]",3,TVQ-Final,laurie has number0 more marbles than kurt . kurt has number1 marbles less than dennis . dennis has number2 marbles .,how many marbles does laurie have ?
503, kate and added up their . the was number0 is number1 and is number2 how old is sue ?,kate maggie and sue added up their ages . the total was number0 kate is number1 and maggie is number2 how old is sue ?,48 19 17,- - number0 number1 number2,12.0,"[11, 12, 13, 15, 16, 17, 19, 20, 21, 22, 23]",3,TVQ-Initial,kate maggie and sue added up their ages . the total was number0 kate is number1 and maggie is number2 how,old is sue ?
504, anthony gets number0 every for . he bought a for number1 . he also bought a . had number2 left . how much did the ?,anthony gets number0 cents every day for lunch . he bought a juice box for number1 cents . he also bought a cupcake . anthony had number2 cents left . how much did the cupcake cost ?,75 27 8,- - number0 number1 number2,40.0,"[1, 2, 3, 4, 33, 34, 35, 14, 15, 16, 25, 26, 27]",3,TVQ-Change,anthony gets number0 cents every day for lunch . he bought a juice box for number1 cents . he also bought a cupcake . anthony had number2 cents left .,how much did the cupcake cost ?
505, is a busy for the . they had number0 on the . number1 were sold the first . the got number2 more from the . how many did they have then ?,december is a busy month for the toy store . they had number0 games on the shelf . number1 games were sold the first week . the store got number2 more games from the factory . how many games did they have then ?,95 68 47,+ - number0 number1 number2,74.0,"[1, 2, 4, 5, 40, 41, 42, 11, 12, 13, 18, 19, 28, 29, 30, 31]",3,TVQ-Final,december is a busy month for the toy store . they had number0 games on the shelf . number1 games were sold the first week . the store got number2 more games from the factory .,how many games did they have then ?
506, the third are having a . they have number0 to sell . they sold number1 the first and number2 the second . how many do they have left to sell ?,the third graders are having a fair . they have number0 tickets to sell . they sold number1 tickets the first week and number2 tickets the second week . how many tickets do they have left to sell ?,90 38 17,- - number0 number2 number1,35.0,"[1, 35, 36, 37, 6, 9, 10, 11, 16, 17, 18, 22, 23, 24]",3,TVQ-Final,the third graders are having a fair . they have number0 tickets to sell . they sold number1 tickets the first week and number2 tickets the second week .,how many tickets do they have left to sell ?
507, collected to use as at the . he collected number0 . he also collected number1 and several . has number2 in all . how many did kevin ?,kevin collected toys to use as prizes at the fair . he collected number0 stuffed animals . he also collected number1 frisbees and several yo-yos . kevin has number2 prizes in all . how many yo-yos did kevin collect ?,14 18 50,- - number2 number1 number0,18.0,"[1, 2, 3, 36, 37, 38, 12, 13, 14, 15, 19, 20, 21, 27, 28, 29]",3,TVQ-Initial,kevin collected toys to use as prizes at the fair . he collected number0 stuffed animals . he also collected number1 frisbees and several yo-yos . kevin has number2 prizes in all .,how many yo-yos did kevin collect ?
508, is in of the . he sold number0 of . he sold number1 fewer hot than . he sold number2 more than hot . how many did ?,jasper is in charge of the refreshments . he sold number0 bags of chips . he sold number1 fewer hot dogs than chips . he sold number2 more drinks than hot dogs . how many drinks did jasper sell ?,27 8 12,+ - number0 number1 number2,31.0,"[1, 3, 4, 5, 6, 36, 37, 9, 10, 11, 38, 16, 17, 18, 20, 25, 26, 27, 28]",3,TVQ-Change,jasper is in charge of the refreshments . he sold number0 bags of chips . he sold number1 fewer hot dogs than chips . he sold number2 more drinks than hot dogs .,how many drinks did jasper sell ?
509, wants to win the giant . she needs a of number0 to get it . already scored number1 at the . she scored number2 more on her next . how many more does bridget need ?,bridget wants to win the giant stuffed panda bear . she needs a total of number0 points to get it . bridget already scored number1 points at the penny pitch booth . she scored number2 more points on her next try . how many more points does bridget need ?,75 35 18,- - number0 number1 number2,22.0,"[33, 34, 35, 36, 2, 3, 1, 6, 14, 15, 16, 46, 47, 48, 23, 24, 25]",3,TVQ-Change,bridget wants to win the giant stuffed panda bear . she needs a total of number0 points to get it . bridget already scored number1 points at the penny pitch booth . she scored number2 more points on her next try .,how many more points does bridget need ?
510, the has number0 of to rent . number1 rented when the opened . number2 more rented during the first . how many of are left ?,the ice rink has number0 pairs of skates to rent . number1 people rented skates when the ice rink opened . number2 more people rented skates during the first hour . how many pairs of skates are left ?,85 18 25,- - number0 number1 number2,42.0,"[1, 3, 4, 5, 35, 36, 37, 11, 12, 21, 22, 23]",3,TVQ-Final,the ice rink has number0 pairs of skates to rent . number1 people rented skates when the ice rink opened . number2 more people rented skates during the first hour .,how many pairs of skates are left ?
511, set up a in his front . he has number0 of to sell . he sold number1 of on . he sold much more than that on . by only had number2 left . how many of did on ?,jake set up a candy stand in his front yard . he has number0 pieces of candy to sell . he sold number1 pieces of candy on monday . he sold much more than that on tuesday . by wednesday jakes only had number2 pieces left . how many pieces of candy did jake sell on tuesday ?,80 15 7,- - number0 number1 number2,58.0,"[1, 4, 7, 42, 43, 12, 13, 14, 44, 21, 22, 23, 54, 55, 56]",3,TVQ-Change,jake set up a candy stand in his front yard . he has number0 pieces of candy to sell . he sold number1 pieces of candy on monday . he sold much more than that on tuesday . by wednesday jakes only had number2 pieces left .,how many pieces of candy did jake sell on tuesday ?
512, the reported number0 of in . they measured number1 of during the first . they measured number2 of snow the second . how much did they get the of the ?,the ski resort reported number0 inches of snow in january . they measured number1 inches of snow during the first week . they measured number2 inches of snow the second week . how much snow did they get the rest of the month ?,65 18 25,- - number0 number1 number2,22.0,"[1, 3, 4, 5, 40, 41, 42, 12, 13, 14, 23, 24, 25]",3,TVQ-Final,the ski resort reported number0 inches of snow in january . they measured number1 inches of snow during the first week . they measured number2 inches of snow the second week .,how much snow did they get the rest of the month ?
513, and are moving to the . they agreed to move number0 . moved number1 . has moved number2 . how many more do they have left to move ?,carey and pat are moving chairs to the gym . they agreed to move number0 chairs . carey moved number1 chairs . pat has moved number2 chairs . how many more chairs do they have left to move ?,74 28 29,- - number0 number1 number2,17.0,"[1, 2, 3, 4, 35, 36, 7, 37, 13, 14, 15, 18, 19, 20, 24, 25, 26]",3,TVQ-Final,carey and pat are moving chairs to the gym . they agreed to move number0 chairs . carey moved number1 chairs . pat has moved number2 chairs .,how many more chairs do they have left to move ?
