,Question,orig_Question,Numbers,Equation,Answer,group_nums,Body,Ques_Statement
419, beryl number0 radishes . she them into number1 baskets . if there number2 radishes in the first basket how many more radishes there in the second basket than the first ?,beryl has number0 radishes . she puts them into number1 baskets . if there are number2 radishes in the first basket how many more radishes are there in the second basket than the first ?,88 2 37,- number0 * number2 number1,14.0,"[32, 1, 2, 3, 33, 8, 9, 10, 11, 14, 15, 16, 31]",beryl has number0 radishes . she puts them into number1 baskets . if there are number2 radishes in the first basket,how many more radishes are there in the second basket than the first ?
420, there number0 students in the class . the teacher to them into number1 groups . the first group number2 students . how many more students will there in the second group ?,there are number0 students in the class . the teacher wants to split them into number1 groups . the first group has number2 students . how many more students will there be in the second group ?,56 2 24,- number0 * number2 number1,8.0,"[1, 2, 3, 33, 34, 35, 10, 14, 15, 16, 21, 22, 23]",there are number0 students in the class . the teacher wants to split them into number1 groups . the first group has number2 students .,how many more students will there be in the second group ?
421, antonia number0 barbie dolls . she away them in number1 wardrobes . if there number2 barbie dolls in the first wardrobe how many more barbie dolls there in the second wardrobe than the first ?,antonia has number0 barbie dolls . she packs away them in number1 wardrobes . if there are number2 barbie dolls in the first wardrobe how many more barbie dolls are there in the second wardrobe than the first ?,79 2 35,- number0 * number2 number1,9.0,"[1, 2, 3, 4, 35, 36, 37, 10, 11, 12, 16, 17, 18, 19]",antonia has number0 barbie dolls . she packs away them in number1 wardrobes . if there are number2 barbie dolls in the first wardrobe,how many more barbie dolls are there in the second wardrobe than the first ?
422, savant number0 jars . he in number1 coins in the first jar number2 coins in the second jar and number3 coins in the third jar . how many coins savant together ?,savant has number0 jars . he puts in number1 coins in the first jar number2 coins in the second jar and number3 coins in the third jar . how many coins does savant save together ?,3 34 29 13,+ + number1 number2 number3,76.0,"[32, 1, 2, 3, 33, 5, 34, 7, 8, 9, 13, 14, 15, 20, 21, 22]",savant has number0 jars . he puts in number1 coins in the first jar number2 coins in the second jar and number3 coins in the third jar .,how many coins does savant save together ?
423, an online toy store some toys . it number0 toys at the first week and number1 toys at the second week . if it number2 toys how many toys in stock at the beginning ?,an online toy store stocked some toys . it sold number0 toys at the first week and number1 toys at the second week . if it had number2 toys left how many toys were in stock at the beginning ?,38 26 19,+ + number0 number1 number2,83.0,"[1, 2, 4, 36, 37, 7, 38, 9, 10, 11, 16, 17, 18, 26, 27, 28]",an online toy store stocked some toys . it sold number0 toys at the first week and number1 toys at the second week . if it had number2 toys left,how many toys were in stock at the beginning ?
424, mother some potatoes . she number0 of the potatoes to salads and number1 of the potatoes for potatoes . if there number2 potatoes how many potatoes mother at first ?,mother bought some potatoes . she used number0 of the potatoes to make salads and number1 of the potatoes for mashed potatoes . if there were number2 potatoes left how many potatoes did mother buy at first ?,15 24 13,+ + number0 number1 number2,52.0,"[1, 2, 34, 35, 36, 6, 7, 8, 11, 14, 15, 16, 25, 26, 27]",mother bought some potatoes . she used number0 of the potatoes to make salads and number1 of the potatoes for mashed potatoes . if there were number2 potatoes left,how many potatoes did mother buy at first ?
425, there some rooms in a building . number0 of them classrooms number1 of them office and the number2 rooms . how many rooms in the building ?,there are some rooms in a building . number0 of them are classrooms number1 of them are office and the remaining number2 are reading rooms . how many rooms are in the building ?,35 10 6,+ + number0 number1 number2,51.0,"[32, 8, 9, 12, 13, 14, 20, 21, 22, 30, 31]",there are some rooms in a building . number0 of them are classrooms number1 of them are office and the remaining number2 are reading rooms .,how many rooms are in the building ?
426, mr. peter some pears . he number0 kg of the pears into a bag and number1 kg of the pears into another bag . if there still number2 kg of pears unpacked how many kilograms of pears peter harvest ?,mr. peter harvested some pears . he picked number0 kg of the pears into a bag and number1 kg of the pears into another bag . if there were still number2 kg of pears left unpacked how many kilograms of pears did mr. peter harvest ?,43 35 15,+ + number0 number1 number2,93.0,"[1, 2, 7, 8, 9, 42, 43, 44, 16, 17, 18, 29, 30, 31]",mr. peter harvested some pears . he picked number0 kg of the pears into a bag and number1 kg of the pears into another bag . if there were still number2 kg of pears left unpacked,how many kilograms of pears did mr. peter harvest ?
427, gary some stickers . he number0 stickers to and number1 stickers to . if he number2 stickers how many stickers gary at first ?,gary had some stickers . he gave number0 stickers to lucy and number1 stickers to alex . if he had number2 stickers left how many stickers did gary have at first ?,42 26 31,+ + number0 number1 number2,99.0,"[1, 2, 5, 6, 7, 8, 11, 12, 13, 19, 20, 21, 28, 29, 30]",gary had some stickers . he gave number0 stickers to lucy and number1 stickers to alex . if he had number2 stickers left,how many stickers did gary have at first ?
428, a chef number0 different foods for a banquet : number1 plates rolls number2 plates of spicy hot noodles and number3 plates of seafood noodles . how many plates of food the chef altogether ?,a chef served number0 different foods for a banquet : number1 plates lobster rolls number2 plates of spicy hot noodles and number3 plates of seafood noodles . how many plates of food did the chef make altogether ?,3 25 14 16,+ + number1 number2 number3,55.0,"[1, 2, 3, 4, 5, 34, 35, 8, 9, 10, 11, 36, 13, 14, 15, 20, 21, 22]",a chef served number0 different foods for a banquet : number1 plates lobster rolls number2 plates of spicy hot noodles and number3 plates of seafood noodles .,how many plates of food did the chef make altogether ?
429, a car dealer number0 cars on the first day number1 cars on the second day and number2 cars on the third day . how many cars the car dealer sell on the number3 days ?,a car dealer sold number0 cars on the first day number1 cars on the second day and number2 cars on the third day . how many cars did the car dealer sell on the number3 days ?,14 16 27 3,+ + number0 number1 number2,57.0,"[33, 34, 3, 4, 5, 35, 1, 8, 9, 10, 11, 7, 14, 16, 17, 18, 21]",a car dealer sold number0 cars on the first day number1 cars on the second day and number2 cars on the third day .,how many cars did the car dealer sell on the number3 days ?
430, a washing machine can number0 pounds of clothes per day . if there number1 pounds of clothes to per day how many washing machines ?,a washing machine can wash number0 pounds of clothes per day . if there are number1 pounds of clothes to be washed per day how many washing machines are needed ?,28 200,/ number1 number0,7.142857142857143,"[2, 4, 5, 6, 9, 14, 15, 16, 22, 27, 28, 29]",a washing machine can wash number0 pounds of clothes per day . if there are number1 pounds of clothes to be washed per day,how many washing machines are needed ?
431, there number0 pounds of sand to into bags . if each bag a capacity of number1 pounds how many bags ?,there are number0 pounds of sand to be filled into bags . if each bag has a capacity of number1 pounds how many bags are needed ?,757 65,/ number0 number1,11.646153846153846,"[1, 2, 3, 13, 18, 19, 20, 23, 24, 25]",there are number0 pounds of sand to be filled into bags . if each bag has a capacity of number1 pounds,how many bags are needed ?
432, if simon needs to number0 gift bags at a rate of number1 bags per day how many days he to all the gift boxes ?,if simon needs to make number0 gift bags at a rate of number1 bags per day how many days does he need to finish making all the gift boxes ?,519 42,/ number0 number1,12.357142857142858,"[4, 5, 6, 7, 11, 12, 13, 14, 26, 27, 28]",if simon needs to make number0 gift bags at a rate of number1 bags per day,how many days does he need to finish making all the gift boxes ?
433, jane can number0 vases of flowers in a day . if there number1 vases of flowers to how many days for her to all the flower arrangements ?,jane can arrange number0 vases of flowers in a day . if there are number1 vases of flowers to be arranged how many days are needed for her to finish all the flower arrangements ?,16 248,/ number1 number0,15.5,"[32, 33, 2, 3, 4, 13, 14, 15, 31]",jane can arrange number0 vases of flowers in a day . if there are number1 vases of flowers to be arranged,how many days are needed for her to finish all the flower arrangements ?
434, a box can number0 pieces of chalk . if there number1 pieces of chalk how many boxes full to all the chalk ?,a box can hold number0 pieces of chalk . if there are number1 pieces of chalk how many boxes are full to hold all the chalk ?,18 3484,/ number1 number0,193.55555555555557,"[2, 3, 4, 5, 11, 12, 13, 23, 24, 25]",a box can hold number0 pieces of chalk . if there are number1 pieces of chalk,how many boxes are full to hold all the chalk ?
435, a bus can number0 passengers . if a school of number1 students and teachers on a field trip how many buses should ?,a bus can transport number0 passengers . if a school of number1 students and teachers are going on a field trip how many buses should be rented ?,48 1230,/ number1 number0,25.625,"[3, 4, 5, 10, 11, 12, 24, 25, 26]",a bus can transport number0 passengers . if a school of number1 students and teachers are going on a field trip,how many buses should be rented ?
