,Question,orig_Question,Numbers,Equation,Answer,group_nums,Grade,Type,Body,Ques_Statement
291, gave number0 received number1 did give,at the end of the party mona gave away some souvenirs to her number0 closest friends . if each of them received number1 souvenir items how many souvenirs did mona give away ?,6 2,* number0 number1,12.0,"[4, 12, 13, 14, 15, 18, 21, 22, 23, 24, 29, 30, 31]",3,Multiplication,at the end of the party mona gave away some souvenirs to her number0 closest friends . if each of them received number1 souvenir items,how many souvenirs did mona give away ?
292, is building serve wanted spend did is gather needs number0 is number1 is number2 set is,john is building a tree house to serve as his hideout whenever he wanted to spend some time alone with himself . the first thing he did is to gather some materials . for the pillars he needs number0 sets of wood with different lengths . if the first set of wood is number1 feet long and the second set is number2 times longer than the first set how long is the second set of wood ?,2 4 5,* number1 number2,20.0,"[37, 38, 39, 73, 74, 75, 15, 52, 53, 54, 60, 61, 62]",3,Multiplication,john is building a tree house to serve as his hideout whenever he wanted to spend some time alone with himself . the first thing he did is to gather some materials . for the pillars he needs number0 sets of wood with different lengths . if the first set of wood is number1 feet long and the second set is number2 times longer than the first set,how long is the second set of wood ?
293, needs is has number0 needs having number1 have be,another material that he needs is rope . if he already has number0 feet of rope and he needs additional ropes having number1 times the length of what he already have how long should be the additional rope ?,6 5,* number0 number1,30.0,"[3, 35, 36, 37, 11, 12, 13, 21, 22, 23]",3,Multiplication,another material that he needs is rope . if he already has number0 feet of rope and he needs additional ropes having number1 times the length of what he already have,how long should be the additional rope ?
294, use number0 number1 be secured does need,for the walls of the house he would use number0 large planks of wood . if each plank of wood needs number1 pieces of nails to be secured how many nails does john need for the house wall ?,9 8,* number0 number1,72.0,"[35, 36, 5, 37, 8, 9, 10, 11, 16, 20, 21, 22]",3,Multiplication,for the walls of the house he would use number0 large planks of wood . if each plank of wood needs number1 pieces of nails to be secured,how many nails does john need for the house wall ?
295, need number0 has number1 bars are,for the roof john would need number0 sets of metal bars for support . if each set has number1 metal bars how many metal bars are there in all ?,2 7,* number0 number1,14.0,"[3, 5, 6, 7, 8, 12, 15, 17, 18, 19, 20, 26, 27, 28]",3,Multiplication,for the roof john would need number0 sets of metal bars for support . if each set has number1 metal bars,how many metal bars are there in all ?
296, wanted paint using number0 has number1 does have,for the final touches john wanted to paint the house using the number0 primary colors . if he has number1 liters of paint for each color how many liters of paint does he have in all ?,3 5,* number0 number1,15.0,"[33, 2, 34, 35, 10, 11, 12, 13, 14, 17, 18, 19, 20, 24]",3,Multiplication,for the final touches john wanted to paint the house using the number0 primary colors . if he has number1 liters of paint for each color,how many liters of paint does he have in all ?
297, are visiting get have ride are number0 has number1 guide are,the kids from oakwood elementary school are visiting a bird zoo for their field trip . to get to the bird zoo from the school the kids have to ride some buses . if there are number0 buses and each bus has number1 adult supervisors to guide the children how many supervisors are there in total ?,7 3,* number0 number1,21.0,"[2, 35, 36, 37, 39, 8, 41, 42, 43, 44, 10, 17, 20, 53, 54, 55, 29]",3,Multiplication,the kids from oakwood elementary school are visiting a bird zoo for their field trip . to get to the bird zoo from the school the kids have to ride some buses . if there are number0 buses and each bus has number1 adult supervisors to guide the children,how many supervisors are there in total ?
298, have number0 accommodate number1 bus,if each bus have number0 rows of seats and each row of seats can accommodate number1 children how many children can each bus accommodate ?,9 4,* number0 number1,36.0,"[1, 3, 4, 5, 9, 14, 15, 16, 18, 21, 22, 23]",3,Multiplication,if each bus have number0 rows of seats and each row of seats can accommodate number1 children,how many children can each bus accommodate ?
299, zoo were visit number0 containing number1 did see,at the bird zoo the kids were able to visit number0 different bird cages each containing number1 different kinds of birds . how many different kinds of birds did the children see from the bird cages ?,5 8,* number0 number1,40.0,"[1, 2, 33, 34, 35, 9, 10, 11, 13, 14, 15, 16, 17, 18]",3,Multiplication,at the bird zoo the kids were able to visit number0 different bird cages each containing number1 different kinds of birds .,how many different kinds of birds did the children see from the bird cages ?
300, is roam saw number0 living has number1 did see,at the back of the zoo is a mountain where the birds can roam free in a natural habitat . the children saw number0 types of eagles living on each section of the mountain . if the mountain has number1 sections how many types of eagles did the children see in total ?,6 3,* number0 number1,18.0,"[2, 3, 38, 39, 40, 7, 14, 49, 50, 51, 22, 23, 24, 29]",3,Multiplication,at the back of the zoo is a mountain where the birds can roam free in a natural habitat . the children saw number0 types of eagles living on each section of the mountain . if the mountain has number1 sections,how many types of eagles did the children see in total ?
301, leaving is went number0 spending number1 going did spend going,their last stop before leaving the zoo is the bird museum . there they went through number0 bird exhibits spending number1 minutes going around each exhibit . how much time did they spend going through the museum ?,7 9,* number0 number1,63.0,"[34, 35, 36, 7, 15, 16, 17, 18, 19, 20, 21, 24]",3,Multiplication,their last stop before leaving the zoo is the bird museum . there they went through number0 bird exhibits spending number1 minutes going around each exhibit .,how much time did they spend going through the museum ?
302, takes treating makes are planned wanted find number has number0 has number1 are,annie takes trick or treating seriously . so days before halloween she makes sure that the details of her trick or treating are well planned . first she wanted to find out the number of houses in her village . if the village has number0 houses per block and has a total of number1 blocks how many houses are there in her village ?,5 9,* number0 number1,45.0,"[3, 43, 44, 45, 46, 16, 19, 52, 53, 54, 60, 61, 62]",3,Multiplication,annie takes trick or treating seriously . so days before halloween she makes sure that the details of her trick or treating are well planned . first she wanted to find out the number of houses in her village . if the village has number0 houses per block and has a total of number1 blocks,how many houses are there in her village ?
303, estimated number receive receive number0 are number1 receive,she also estimated the number of candies that she will receive from each block . if she will receive around number0 pieces of candies from every house and there are number1 houses in a block how many candies will she receive from each block ?,7 5,* number0 number1,35.0,"[3, 41, 42, 43, 12, 14, 19, 20, 21, 25, 29, 30, 31]",3,Multiplication,she also estimated the number of candies that she will receive from each block . if she will receive around number0 pieces of candies from every house and there are number1 houses in a block,how many candies will she receive from each block ?
