,Question,orig_Question,Numbers,Equation,Answer,group_nums,Body,Ques_Statement
223, Robin has number0 packages of gum . There are number1 pieces in each package . many pieces of gum does Robin have ?,Robin has number0 packages of gum . There are number1 pieces in each package . How many pieces of gum does Robin have ?,27.0 18.0,* number0 number1,486.0,"[1, 2, 3, 8, 9, 10, 20, 21, 22]",Robin has number0 packages of gum . There are number1 pieces in each package .,How many pieces of gum does Robin have ?
224," For Halloween Megan received number0 pieces of candy from neighbors and number1 pieces from her older sister . If she only ate number2 pieces a day , long would the candy last her ?","For Halloween Megan received number0 pieces of candy from neighbors and number1 pieces from her older sister . If she only ate number2 pieces a day , how long would the candy last her ?",11.0 5.0 8.0,/ + number0 number1 number2,2.0,"[3, 4, 5, 10, 11, 12, 21, 22, 23, 31, 32, 33]","For Halloween Megan received number0 pieces of candy from neighbors and number1 pieces from her older sister . If she only ate number2 pieces a day ,",how long would the candy last her ?
225, Joyce starts with number0 apples . She gives number1 to Larry . many apples does Joyce end with ?,Joyce starts with number0 apples . She gives number1 to Larry . How many apples does Joyce end with ?,75.0 52.0,- number0 number1,23.0,"[2, 3, 4, 7, 8, 9, 16, 17, 18]",Joyce starts with number0 apples . She gives number1 to Larry .,How many apples does Joyce end with ?
226," Mike made number0 dollars mowing lawns and number1 dollars weed eating . If he only spent number2 dollar a week , long would the money last him ?","Mike made number0 dollars mowing lawns and number1 dollars weed eating . If he only spent number2 dollar a week , how long would the money last him ?",14.0 26.0 5.0,/ + number0 number1 number2,8.0,"[1, 2, 3, 6, 7, 8, 15, 16, 17, 25, 26, 27]","Mike made number0 dollars mowing lawns and number1 dollars weed eating . If he only spent number2 dollar a week ,",how long would the money last him ?
227, Mrs. Hilt reads number0 books a day . many books does she read in number1 days ?,Mrs. Hilt reads number0 books a day . How many books does she read in number1 days ?,5.0 3.0,* number0 number1,15.0,"[2, 3, 4, 14, 15, 16, 14, 15, 16]",Mrs. Hilt reads number0 books a day .,How many books does she read in number1 days ?
228, James ate number0 carrot sticks before dinner and number1 more after dinner . many carrot sticks did he eat ?,James ate number0 carrot sticks before dinner and number1 more after dinner . How many carrot sticks did he eat ?,22.0 15.0,+ number0 number1,37.0,"[1, 2, 3, 7, 8, 9, 17, 18, 19]",James ate number0 carrot sticks before dinner and number1 more after dinner .,How many carrot sticks did he eat ?
229," Vincent bought number0 books about animals , number1 book about outer space , and number2 books about trains . Each book cost $ number3 . much did Vincent spend on the books ?","Vincent bought number0 books about animals , number1 book about outer space , and number2 books about trains . Each book cost $ number3 . How much did Vincent spend on the books ?",10.0 1.0 3.0 16.0,* + + number0 number1 number2 number3,224.0,"[1, 2, 3, 6, 7, 8, 13, 14, 15, 22, 23, 24, 30, 31, 32]","Vincent bought number0 books about animals , number1 book about outer space , and number2 books about trains . Each book cost $ number3 .",How much did Vincent spend on the books ?
230," Alyssa went to number0 soccer games this year , but missed number1 . She went to number2 games last year and plans to go to number3 games next year . many soccer games will Alyssa go to in all ?","Alyssa went to number0 soccer games this year , but missed number1 . She went to number2 games last year and plans to go to number3 games next year . How many soccer games will Alyssa go to in all ?",11.0 12.0 13.0 15.0,+ + number0 number2 number3,39.0,"[2, 3, 4, 5, 10, 11, 12, 13]","Alyssa went to number0 soccer games this year , but missed number1 . She went to number2 games last year and plans to go to number3 games next year .",How many soccer games will Alyssa go to in all ?
231," For a birthday party Cody bought number0 regular sodas and number1 diet sodas . If his fridge would only hold number2 on each shelf , many shelves would he fill up ?","For a birthday party Cody bought number0 regular sodas and number1 diet sodas . If his fridge would only hold number2 on each shelf , how many shelves would he fill up ?",4.0 44.0 6.0,/ + number0 number1 number2,8.0,"[5, 6, 7, 9, 10, 11, 19, 20, 21, 29, 30, 31]","For a birthday party Cody bought number0 regular sodas and number1 diet sodas . If his fridge would only hold number2 on each shelf ,",how many shelves would he fill up ?
232, William has number0 marbles . He shares number1 with Theresa . many marbles will William have ?,William has number0 marbles . He shares number1 with Theresa . How many marbles will William have ?,10.0 3.0,- number0 number1,7.0,"[1, 2, 3, 6, 7, 8, 14, 15, 16]",William has number0 marbles . He shares number1 with Theresa .,How many marbles will William have ?
233, Misha has number0 dollars . many dollars does she have to earn to have number1 dollars to buy a dog ?,Misha has number0 dollars . How many dollars does she have to earn to have number1 dollars to buy a dog ?,34.0 47.0,- number1 number0,13.0,"[1, 2, 3, 14, 15, 16, 18, 19, 20]",Misha has number0 dollars .,How many dollars does she have to earn to have number1 dollars to buy a dog ?
234," Haley was playing a video game and had number0 lives . In a hard part of the game she lost number1 lives . If she got number2 more lives in the next level , many lives would she have ?","Haley was playing a video game and had number0 lives . In a hard part of the game she lost number1 lives . If she got number2 more lives in the next level , how many lives would she have ?",14.0 4.0 36.0,- + number0 number2 number1,46.0,"[7, 8, 9, 19, 20, 21, 25, 26, 27, 37, 38, 39]","Haley was playing a video game and had number0 lives . In a hard part of the game she lost number1 lives . If she got number2 more lives in the next level ,",how many lives would she have ?
235," Before December , customers buy number0 ear muffs from the mall . During December , they buy number1 , and there are none . In all , many ear muffs do the customers buy ?","Before December , customers buy number0 ear muffs from the mall . During December , they buy number1 , and there are none . In all , how many ear muffs do the customers buy ?",1346.0 6444.0,+ number0 number1,7790.0,"[4, 5, 6, 16, 17, 18, 32, 33, 34]","Before December , customers buy number0 ear muffs from the mall . During December , they buy number1 , and there are none . In all ,",how many ear muffs do the customers buy ?
236," John was organizing his baseball cards in a binder with number0 on each page . If he had number1 new cards and number2 old cards to put in the binder , many pages would he use ?","John was organizing his baseball cards in a binder with number0 on each page . If he had number1 new cards and number2 old cards to put in the binder , how many pages would he use ?",3.0 8.0 16.0,/ + number1 number2 number0,8.0,"[9, 10, 11, 17, 18, 19, 21, 22, 23, 34, 35, 36]","John was organizing his baseball cards in a binder with number0 on each page . If he had number1 new cards and number2 old cards to put in the binder ,",how many pages would he use ?
237," A lawyer bills her clients number0 dollars per hour of service . If a client 's case requires number1 hours to complete , use proportion to calculate much the client will owe the lawyer in dollars .","A lawyer bills her clients number0 dollars per hour of service . If a client 's case requires number1 hours to complete , use proportion to calculate how much the client will owe the lawyer in dollars .",200.0 39.0,* number0 number1,7800.0,"[4, 5, 6, 17, 18, 19, 34, 35, 36]","A lawyer bills her clients number0 dollars per hour of service . If a client 's case requires number1 hours to complete , use proportion to calculate",how much the client will owe the lawyer in dollars .
238, Joseph has number0 candies . Kathy gives Joseph number1 more . many candies does Joseph have in all ?,Joseph has number0 candies . Kathy gives Joseph number1 more . How many candies does Joseph have in all ?,67.0 38.0,+ number0 number1,105.0,"[1, 2, 3, 7, 8, 9, 16, 17, 18]",Joseph has number0 candies . Kathy gives Joseph number1 more .,How many candies does Joseph have in all ?
239," Brian ’ s car gets number0 miles per gallon . On his last trip , he used number1 gallons of gas . many miles did he travel on his last trip ?","Brian ’ s car gets number0 miles per gallon . On his last trip , he used number1 gallons of gas . How many miles did he travel on his last trip ?",20.0 3.0,* number0 number1,60.0,"[3, 4, 5, 15, 16, 17, 28, 29, 30]","Brian ’ s car gets number0 miles per gallon . On his last trip , he used number1 gallons of gas .",How many miles did he travel on his last trip ?
240," Mark 's father gave him $ number0 . Mark bought number1 books , each of which cost $ number2 . much money does Mark have left ?","Mark 's father gave him $ number0 . Mark bought number1 books , each of which cost $ number2 . How much money does Mark have left ?",85.0 10.0 5.0,- number0 * number1 number2,35.0,"[5, 6, 7, 9, 10, 11, 17, 18, 19, 24, 25, 26]","Mark 's father gave him $ number0 . Mark bought number1 books , each of which cost $ number2 .",How much money does Mark have left ?
241," To fill an order , the factory dyed number0 yards of silk green and number1 yards pink . many yards of silk did it dye for that order ?","To fill an order , the factory dyed number0 yards of silk green and number1 yards pink . How many yards of silk did it dye for that order ?",61921.0 49500.0,+ number0 number1,111421.0,"[7, 8, 9, 13, 14, 15, 26, 27, 28]","To fill an order , the factory dyed number0 yards of silk green and number1 yards pink .",How many yards of silk did it dye for that order ?
242," Edward was trying to expand his game collection . He bought number0 games from a friend and bought number1 more at a garage sale . If number2 of the games did n't work , many good games did he end up with ?","Edward was trying to expand his game collection . He bought number0 games from a friend and bought number1 more at a garage sale . If number2 of the games did n't work , how many good games did he end up with ?",41.0 14.0 31.0,- + number0 number1 number2,24.0,"[10, 11, 12, 17, 18, 19, 25, 26, 27, 40, 41, 42]","Edward was trying to expand his game collection . He bought number0 games from a friend and bought number1 more at a garage sale . If number2 of the games did n't work ,",how many good games did he end up with ?
