,Question,orig_Question,Numbers,Equation,Answer,group_nums,Grade,Type,Body,Ques_Statement
245, bus number0 rows seats row seats number1 children children accommodate,if each bus have number0 rows of seats and each row of seats can accommodate number1 children how many children can each bus accommodate ?,9 4,* number0 number1,36.0,"[1, 3, 4, 5, 9, 14, 15, 16, 18, 21, 22, 23]",3,Multiplication,if each bus have number0 rows of seats and each row of seats can accommodate number1 children,how many children can each bus accommodate ?
246, bird kids number0 bird cages number1 kinds birds kinds birds children bird cages,at the bird zoo the kids were able to visit number0 different bird cages each containing number1 different kinds of birds . how many different kinds of birds did the children see from the bird cages ?,5 8,* number0 number1,40.0,"[1, 2, 33, 34, 35, 9, 10, 11, 13, 14, 15, 16, 17, 18]",3,Multiplication,at the bird zoo the kids were able to visit number0 different bird cages each containing number1 different kinds of birds .,how many different kinds of birds did the children see from the bird cages ?
247, back zoo mountain birds habitat children number0 types eagles section mountain mountain number1 sections types eagles children,at the back of the zoo is a mountain where the birds can roam free in a natural habitat . the children saw number0 types of eagles living on each section of the mountain . if the mountain has number1 sections how many types of eagles did the children see in total ?,6 3,* number0 number1,18.0,"[2, 3, 38, 39, 40, 7, 14, 49, 50, 51, 22, 23, 24, 29]",3,Multiplication,at the back of the zoo is a mountain where the birds can roam free in a natural habitat . the children saw number0 types of eagles living on each section of the mountain . if the mountain has number1 sections,how many types of eagles did the children see in total ?
248, stop zoo bird museum number0 bird exhibits number1 minutes exhibit time museum,their last stop before leaving the zoo is the bird museum . there they went through number0 bird exhibits spending number1 minutes going around each exhibit . how much time did they spend going through the museum ?,7 9,* number0 number1,63.0,"[34, 35, 36, 7, 15, 16, 17, 18, 19, 20, 21, 24]",3,Multiplication,their last stop before leaving the zoo is the bird museum . there they went through number0 bird exhibits spending number1 minutes going around each exhibit .,how much time did they spend going through the museum ?
249, annie trick days details trick treating number houses village village number0 houses block total number1 blocks houses village,annie takes trick or treating seriously . so days before halloween she makes sure that the details of her trick or treating are well planned . first she wanted to find out the number of houses in her village . if the village has number0 houses per block and has a total of number1 blocks how many houses are there in her village ?,5 9,* number0 number1,45.0,"[3, 43, 44, 45, 46, 16, 19, 52, 53, 54, 60, 61, 62]",3,Multiplication,annie takes trick or treating seriously . so days before halloween she makes sure that the details of her trick or treating are well planned . first she wanted to find out the number of houses in her village . if the village has number0 houses per block and has a total of number1 blocks,how many houses are there in her village ?
250, number candies block number0 pieces candies house number1 houses block candies block,she also estimated the number of candies that she will receive from each block . if she will receive around number0 pieces of candies from every house and there are number1 houses in a block how many candies will she receive from each block ?,7 5,* number0 number1,35.0,"[3, 41, 42, 43, 12, 14, 19, 20, 21, 25, 29, 30, 31]",3,Multiplication,she also estimated the number of candies that she will receive from each block . if she will receive around number0 pieces of candies from every house and there are number1 houses in a block,how many candies will she receive from each block ?
251, children village number0 children number1 children annie village,she wants to know how many children will go trick or treating in their village . if there are number0 children on each of the number1 blocks how many children will go trick or treating in annie 's village ?,6 9,* number0 number1,54.0,"[2, 36, 5, 37, 38, 8, 12, 15, 18, 19, 20, 22, 24, 25, 26]",3,Multiplication,she wants to know how many children will go trick or treating in their village . if there are number0 children on each of the number1 blocks,how many children will go trick or treating in annie 's village ?
252, annie time number0 blocks village spending number1 minutes block time trick treating,annie also planned the time she would spend going around the number0 blocks in her village . if she plans on spending just number1 minutes on each block how much time would it take for her to finish trick or treating ?,9 8,* number0 number1,72.0,"[4, 38, 39, 40, 10, 11, 12, 22, 23, 24, 26]",3,Multiplication,annie also planned the time she would spend going around the number0 blocks in her village . if she plans on spending just number1 minutes on each block,how much time would it take for her to finish trick or treating ?
253, party village club house costume number0 costumes store costume rent number1 costumes,finally she planned on going to the halloween party in the village club house . she wanted to make sure that she will have the perfect costume so she rented number0 different costumes from the halloween store . if each costume rent costs $ number1 how much did she spend on all the costumes ?,4 2.00,* number0 number1,8.0,"[32, 4, 39, 43, 44, 45, 14, 16, 51, 52, 53, 29, 30, 31]",3,Multiplication,finally she planned on going to the halloween party in the village club house . she wanted to make sure that she will have the perfect costume so she rented number0 different costumes from the halloween store . if each costume rent costs $ number1,how much did she spend on all the costumes ?
254, favorite michael number0 times robots tom tom number1 robots michael,being his favorite michael has number0 times more flying robots than tom . if tom has number1 flying robots how many flying robots does michael have ?,4 3,* number0 number1,12.0,"[2, 4, 5, 6, 7, 8, 12, 15, 16, 17, 18, 23, 24, 25]",3,Multiplication,being his favorite michael has number0 times more flying robots than tom . if tom has number1 flying robots,how many flying robots does michael have ?
255, tom michael robot number0 robot sets michael tom number1 times price robot price number2,tom saw that michael has the rare robot that would complete number0 of his robot sets . michael offered to sell it but he said that tom will need to pay number1 times the original price . if the rare robot has an original price of $ number2 how much should tom pay ?,1 3 3.00,* number1 number2,9.0,"[32, 10, 11, 12, 46, 47, 48, 50, 51, 52, 30, 31]",3,Multiplication,tom saw that michael has the rare robot that would complete number0 of his robot sets . michael offered to sell it but he said that tom will need to pay number1 times the original price . if the rare robot has an original price of $ number2,how much should tom pay ?
256, meeting tom number robots collection number0 sets robots set number1 robots robots tom collection,before they end the meeting tom counted the total number of robots in his collection . he has number0 sets of robots and each set is composed of number1 robots . how many robots does tom have in his collection ?,6 7,* number0 number1,42.0,"[1, 5, 37, 38, 39, 17, 18, 19, 23, 27, 28, 29]",3,Multiplication,before they end the meeting tom counted the total number of robots in his collection . he has number0 sets of robots and each set is composed of number1 robots .,how many robots does tom have in his collection ?
